src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.70.22,20.207.73.82,49540,443,6,2023-05-06 19:56:50,1092673.0632781982,8500.255302473073,44.84415480417534,23.79485765119508,21.049297152980262,26,23,3154,6134,465.0,54.0,121.3076923076923,105.30679327592864,2923.0,66.0,266.69565217391306,577.2142571669108,2923,54,189.55102040816325,409.31371438625536,167537.71678467302,520,460,20,10,22751.113467470805,248915.04875183105,-158.8288787841797,53331.79109370049,1092673.0632781982,286596.05979919434,11.205673217773438,43706.92253112793,77894.16857796411,1053434.8487854004,249827.86178588867,0.95367431640625,47883.402217518196,79736.45672029408,0,0,0,0,1,0,0,0,0,0,0,0.8846153846153846,189.55102040816325,64240,70,248619.55642700195,3913.402557373047,98552.59789360894,84948.96600765364,211534.0232849121,5029.201507568359,65537.02695029123,65006.9027971772,464.0,4.0,603.0,4.5,71306.0878613564,4827.18566558894,121.3076923076923,266.69565217391306,0,26,23,3154,6134
192.168.70.132,224.0.0.252,60645,5355,17,2023-05-06 19:56:50,0.0,0,0,0,0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,1,0,76,0
192.168.70.132,224.0.0.251,5353,5353,17,2023-05-06 19:56:50,10545391.321182251,42.48301332356573,0.4741407737005104,0.4741407737005104,0.0,5,0,448,0,120.0,82.0,89.6,15.200000000000001,0.0,0.0,0.0,0.0,120,82,89.6,15.200000000000001,231.04000000000002,40,0,8,5,2636347.8655845644,7270609.654107666,1.458056640625,2990918.2548233913,10545391.321182251,7270609.617233276,1.430511474609375,2636347.8302955627,2990918.257324448,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.6,0,0,0.0,0.0,0.0,0.0,7270609.617233276,3274089.3363952637,5272349.47681427,1998260.1404190063,0.0,0.0,0.0,0.0,0.0,0.0,89.6,0.0,0,5,0,448,0
192.168.70.132,224.0.0.252,51162,5355,17,2023-05-06 19:56:50,0.0,0,0,0,0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,1,0,76,0
192.168.70.58,224.0.0.251,5353,5353,17,2023-05-06 19:56:51,10547726.392745972,69.11442076288193,0.7584572923224355,0.7584572923224355,0.0,8,0,729,0,119.0,81.0,91.125,16.09687469666084,0.0,0.0,0.0,0.0,119,81,91.125,16.09687469666084,259.109375,64,0,8,8,1506818.0771501814,6450438.373306274,1244.0323181152344,2132050.6474824925,10547726.392745972,6450438.2610321045,1244.0681457519531,1506818.0561065674,2132050.6142480616,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,91.125,0,0,6449194.192886353,1696.1097717285156,3225445.1513290405,3223749.041557312,5529771.089553833,918971.061706543,2832098.881403605,1962396.7738948134,0.0,0.0,0.0,0.0,0.0,0.0,91.125,0.0,0,8,0,729,0
192.168.70.58,224.0.0.252,54693,5355,17,2023-05-06 19:56:51,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.70.58,224.0.0.252,61774,5355,17,2023-05-06 19:56:52,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.69.152,224.0.0.251,5353,5353,17,2023-05-06 19:56:52,12997925.996780396,52.623780145342245,0.3077414043587266,0.3077414043587266,0.0,4,0,684,0,171.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,171,171,171.0,0.0,0.0,32,0,8,4,4332642.010599772,9012257.599679565,1016106.6084289551,3403733.084489968,12997925.996780396,9012257.57598877,1016106.6055297852,4332641.998926799,3403733.0756996903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,171.0,0,0,0.0,0.0,0.0,0.0,6042695.760726929,1016106.6055297852,3004085.8586629233,2182432.618912675,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0,4,0,684,0
192.168.69.215,224.0.0.252,56957,5355,17,2023-05-06 19:56:52,408518.07594299316,357.38932644041347,4.895744197813883,4.895744197813883,0.0,2,0,146,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73,73,73.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0,2,0,146,0
192.168.69.137,192.168.71.255,138,138,17,2023-05-06 19:56:53,61438421.01097107,24.61000746959304,0.11393521976663444,0.11393521976663444,0.0,7,0,1512,0,216.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0,216,216,216.0,0.0,0.0,56,0,8,7,10239736.81512502,39837056.616168216,2454147.4934539795,13361305.728929698,61438421.01097107,39837056.6368103,2454147.5772857666,10239736.835161844,13361305.728019103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,216.0,0,0,0.0,0.0,0.0,0.0,35229525.327682495,207392.21572875977,9073980.903625488,13217348.820366338,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0,7,0,1512,0
192.168.68.116,224.0.0.251,5353,5353,17,2023-05-06 19:56:56,1125957.2505950928,287.7551521860701,3.5525327430379026,3.5525327430379026,0.0,4,0,324,0,81.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,81,81,81.0,0.0,0.0,32,0,8,4,375319.0970021566,1026124.4951324463,182.4177459716797,461977.06902852975,1125957.2505950928,1026124.4773864746,182.3902130126953,375319.0835316976,461977.06717967655,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0,4,0,324,0
192.168.68.116,224.0.0.252,65431,5355,17,2023-05-06 19:56:56,407390.1176452637,368.19744393164933,4.909299252421992,4.909299252421992,0.0,2,0,150,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,2,0,150,0
192.168.68.116,224.0.0.252,60055,5355,17,2023-05-06 19:56:56,508300.0659942627,295.1012798052501,3.9346837307366678,3.9346837307366678,0.0,2,0,150,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,2,0,150,0
192.168.69.227,224.0.0.251,5353,5353,17,2023-05-06 19:56:56,91545886.27815247,139.27441765390176,0.5243272194029243,0.5243272194029243,0.0,48,0,12750,0,530.0,108.0,265.625,117.36528181280867,0.0,0.0,0.0,0.0,530,108,265.625,117.36528181280867,13774.609375,384,0,8,48,1947784.8163417086,22935215.24999695,570.7785461425781,4810830.8533376865,91545886.27815247,22935215.23475647,570.7740783691406,1947784.8144287758,4810830.856503403,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,265.625,0,0,22729800.701141357,637.5312805175781,4686117.41065979,8206682.48416842,21299083.709716797,101767.30155944824,2662069.628636042,5649509.977922877,1763.25,9.25,0.0,0.0,882.7689753578749,0.0,265.625,0.0,0,48,0,12750,0
192.168.68.219,224.0.0.251,5353,5353,17,2023-05-06 19:56:56,10133156.776428223,726.9205601491146,2.269776389279071,2.269776389279071,0.0,23,0,7366,0,595.0,125.0,320.2608695652174,157.93648073535746,0.0,0.0,0.0,0.0,595,125,320.2608695652174,157.93648073535746,24943.93194706994,184,0,8,23,460598.0450210571,1638524.7670410157,689.2324066162109,449163.67474033247,10133156.776428223,1638524.7707366943,689.2681121826172,460598.03529219195,449163.67173103546,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,320.2608695652174,0,0,1227101.0875701904,102788.44833374023,446540.32588005066,402784.4758262144,1535313.1294250488,100070.71495056152,473713.3979797363,430800.5748487243,2202.5,8.5,0.0,0.0,1305.452255653973,0.0,320.2608695652174,0.0,0,23,0,7366,0
192.168.68.172,224.0.0.251,5353,5353,17,2023-05-06 19:56:57,0.0,0,0,0,0,1,0,180,0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,180,180,180.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,180.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0,1,0,180,0
192.168.69.108,224.0.0.251,5353,5353,17,2023-05-06 19:56:57,0.0,0,0,0,0,1,0,206,0,206.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0,206,206,206.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,206.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0,1,0,206,0
192.168.69.215,224.0.0.252,55038,5355,17,2023-05-06 19:56:57,410160.5415344238,355.9581803110784,4.876139456316142,4.876139456316142,0.0,2,0,146,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73,73,73.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0,2,0,146,0
192.168.70.22,140.82.112.26,51534,443,6,2023-05-06 19:56:58,14704540.014266968,26.114383695608765,0.34003103770323917,0.13601241508129566,0.20401862262194348,2,3,161,223,95.0,66.0,80.5,14.5,91.0,66.0,74.33333333333333,11.785113019775793,95,66,76.8,13.287588193498472,176.56,40,60,20,1,3676134.995187378,14094145.306610107,360.01866455078124,6016227.079676339,0,0.0,0.0,0.0,0.0,14350410.93826294,14094145.29800415,256265.64025878906,7175205.46913147,6918939.828872681,0,0,0,0,1,0,0,0,0,0,0,1.5,76.8,501,70,0.0,0.0,0.0,0.0,13740016.222000122,255545.61614990234,4783230.304718018,6333531.93463997,0.0,0.0,0.0,0.0,0.0,0.0,80.5,74.33333333333333,0,2,3,161,223
192.168.68.189,224.0.0.251,5353,5353,17,2023-05-06 19:56:59,1331160.306930542,360.58767490356496,2.253672968147281,2.253672968147281,0.0,3,0,480,0,226.0,115.0,160.0,47.686476070265456,0.0,0.0,0.0,0.0,226,115,160.0,47.686476070265456,2274.0,24,0,8,3,665580.1701019288,1023929.6680755615,307230.6721282959,358349.4979736328,1331160.306930542,1023929.5959472656,307230.71098327637,665580.153465271,358349.4424819946,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,160.0,0,0,0.0,0.0,0.0,0.0,716698.8849639893,307230.71098327637,511964.7979736328,204734.08699035645,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0,3,0,480,0
192.168.69.137,192.168.71.255,57621,57621,17,2023-05-06 19:57:00,30002723.932266235,5.7328128068739685,0.06666061403341825,0.06666061403341825,0.0,2,0,172,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86,86,86.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0,2,0,172,0
192.168.69.215,224.0.0.252,54223,5355,17,2023-05-06 19:57:02,0.0,0,0,0,0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71,71,71.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0,1,0,71,0
192.168.70.198,224.0.0.250,10101,10101,17,2023-05-06 19:57:02,0.0,0,0,0,0,1,0,80,0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80,80,80.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0,1,0,80,0
192.168.69.215,224.0.0.252,61758,5355,17,2023-05-06 19:57:05,410136.46125793457,355.9790796268189,4.876425748312587,4.876425748312587,0.0,2,0,146,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73,73,73.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0,2,0,146,0
192.168.70.22,8.8.8.8,38788,443,6,2023-05-06 19:57:06,16918.89762878418,7801.926750560151,118.21101137212351,59.105505686061754,59.105505686061754,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.69.215,224.0.0.252,63195,5355,17,2023-05-06 19:57:10,0.0,0,0,0,0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71,71,71.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,71.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0,1,0,71,0
192.168.69.222,224.0.0.251,5353,5353,17,2023-05-06 19:57:11,11058090.686798096,62.94034112334893,0.7234521968201026,0.7234521968201026,0.0,8,0,696,0,111.0,73.0,87.0,14.33527118683145,0.0,0.0,0.0,0.0,111,73,87.0,14.33527118683145,205.5,64,0,8,8,1579727.2580418177,8805692.713134766,343.81272583007814,3021204.0071496377,11058090.686798096,8805692.672729492,343.7995910644531,1579727.2409711566,3021203.9979534764,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,87.0,0,0,8805348.873138428,102146.86393737793,4453747.868537903,4351601.004600525,8704269.647598267,101062.53623962402,2713657.9155921936,3539748.3646788336,200.0,4.0,0.0,0.0,978.9962864325244,0.0,87.0,0.0,0,8,0,696,0
192.168.69.222,224.0.0.252,64081,5355,17,2023-05-06 19:57:11,0.0,0,0,0,0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67,67,67.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,1,0,67,0
192.168.69.222,224.0.0.252,49664,5355,17,2023-05-06 19:57:11,0.0,0,0,0,0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67,67,67.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,1,0,67,0
192.168.69.222,224.0.0.252,55238,5355,17,2023-05-06 19:57:11,0.0,0,0,0,0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67,67,67.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,1,0,67,0
192.168.70.22,239.255.255.250,48431,1900,17,2023-05-06 19:57:11,3023064.613342285,283.15636927574985,1.323160604092289,1.323160604092289,0.0,4,0,856,0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,214,214,214.0,0.0,0.0,32,0,8,4,1007688.2239715576,1008085.021081543,1007070.8086456299,442.46356851488446,3023064.613342285,1008085.0124359131,1007070.779800415,1007688.2044474283,442.47089715414234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,214.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0,4,0,856,0
192.168.70.198,192.168.70.22,53730,48431,17,2023-05-06 19:57:11,0.0,0,0,0,0,1,0,563,0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,563,563,563.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,563.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0,1,0,563,0
192.168.69.215,224.0.0.252,60671,5355,17,2023-05-06 19:57:12,0.0,0,0,0,0,1,0,73,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73,73,73.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0,1,0,73,0
192.168.70.198,192.168.70.22,40131,48431,17,2023-05-06 19:57:12,0.0,0,0,0,0,1,0,563,0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,563,563,563.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,563.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0,1,0,563,0
192.168.70.198,192.168.70.22,43460,48431,17,2023-05-06 19:57:13,0.0,0,0,0,0,1,0,563,0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,563,563,563.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,563.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0,1,0,563,0
192.168.69.63,192.168.71.255,137,137,17,2023-05-06 19:57:13,716694.8318481445,256.7340963315143,2.7905880036034167,2.7905880036034167,0.0,2,0,184,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,2,0,184,0
192.168.70.22,8.8.8.8,38796,443,6,2023-05-06 19:57:14,26154.518127441406,5046.929152233363,76.46862351868732,38.23431175934366,38.23431175934366,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.70.22,13.67.9.5,42582,443,6,2023-05-06 19:57:14,45060.157775878906,2929.4171728502192,44.38510867954877,22.192554339774386,22.192554339774386,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.70.198,192.168.70.22,37282,48431,17,2023-05-06 19:57:14,0.0,0,0,0,0,1,0,563,0,563.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,563,563,563.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,563.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0,1,0,563,0
192.168.70.22,18.161.216.116,54980,443,6,2023-05-06 19:57:16,108315.22941589355,1218.665193360437,18.4646241418248,9.2323120709124,9.2323120709124,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.70.22,172.217.163.195,57350,443,17,2023-05-06 19:57:18,195434.8087310791,39655.16711336773,92.1023236181444,40.93436605250862,51.167957565635774,8,10,2761,4989,1292.0,73.0,345.125,451.2888314317118,1292.0,63.0,498.9,501.1719166114558,1292,63,430.55555555555554,485.69094222357563,235895.69135802466,64,80,8,8,11496.155438052907,100800.25637817383,0.914935302734375,24359.212835121394,179962.158203125,101861.95373535156,208.13941955566406,25708.879743303572,33243.2768992273,94252.34794616699,43344.736099243164,0.95367431640625,10472.483105129666,15606.342862717041,0,0,0,0,1,0,0,0,0,0,0,1.25,430.55555555555554,0,0,100208.28247070312,382.1849822998047,36985.33773422241,37753.35858423731,100418.0908203125,21426.20086669922,43629.94432449341,32849.63080465436,0.0,0.0,3500.0,5.0,0.0,524288000.0,345.125,498.9,0,8,10,2761,4989
