src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.106.246,20.189.172.33,60492,443,6,2023-05-07 05:51:17,1154276.6094207764,6379.753293012932,14.727838943674612,8.663434672749771,6.0644042709248405,10,7,2106,5258,894.0,54.0,210.6,274.586671198731,4438.0,56.0,751.1428571428571,1510.7865906371355,4438,54,433.1764705882353,1027.1156779627868,1054966.6159169553,200,140,20,4,72142.29710693359,232367.55354003905,95.08255310058594,104230.51281907762,925536.8709564209,232462.64457702637,574.5887756347656,102837.43010626899,111698.55585103342,929511.308670044,235791.44477844238,5449.056625366211,154918.55144500732,104901.1870752355,0,0,0,0,1,0,0,0,0,0,0,0.7,433.1764705882353,64240,2049,230455.1601409912,7050.752639770508,182234.23957824707,87629.6267597076,229052.78205871582,7405.996322631836,189076.97995503744,81267.51318181696,0.0,0.0,0.0,0.0,0.0,0.0,210.6,751.1428571428571,0,10,7,2106,5258
192.168.106.246,8.8.8.8,59841,53,17,2023-05-07 05:51:20,65245.866775512695,5640.204018840828,61.30656542218292,30.65328271109146,30.65328271109146,2,2,140,228,70.0,70.0,70.0,0.0,126.0,102.0,114.0,12.0,126,70,92.0,23.57965224510319,556.0,16,16,8,2,21748.620798746746,45573.71949462891,242.96802673339843,18578.735680096594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.0,0,0,0.0,0.0,0.0,0.0,45573.71139526367,19186.25831604004,32379.984855651855,13193.726539611816,0.0,0.0,0.0,0.0,0.0,0.0,70.0,114.0,0,2,2,140,228
192.168.106.246,117.18.232.200,57906,443,6,2023-05-07 05:51:20,112373.82888793945,106902.11518893344,240.26946725224366,142.3819065198481,97.88756073239556,16,11,2808,9205,691.0,66.0,175.5,201.845857029566,3870.0,66.0,836.8181818181819,1320.090962305375,3870,66,444.9259259259259,916.3480224329264,839693.698216735,320,220,20,7,4322.080807495117,24559.749743652344,0.9216644287109375,7600.162865296588,97046.1368560791,24674.415588378906,12.874603271484375,6469.74245707194,8755.26734401022,97146.98791503906,25939.464569091797,0.95367431640625,9714.698791503906,10622.3549954543,0,0,0,0,1,0,0,0,0,0,0,0.6875,444.9259259259259,64240,136,23693.323135375977,14652.013778686523,19686.16247177124,3239.750269408747,23974.65705871582,14575.004577636719,18814.468383789062,3496.679376497737,0.0,0.0,0.0,0.0,0.0,0.0,175.5,836.8181818181819,0,16,11,2808,9205
192.168.106.246,139.18.13.154,36242,443,6,2023-05-07 05:51:21,121481755.73348999,11.952412041075842,0.18109715213751276,0.09054857606875638,0.09054857606875638,11,11,726,726,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,220,220,20,0,5784845.509135946,15236983.774890136,83.69879760742188,6716493.767460051,119197877.64549255,15237068.65310669,2009667.8733825684,11919787.764549255,4760835.289199691,106281300.30632019,15237067.461013794,1800263.4048461914,10628130.030632019,5508266.257333395,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,125,15236898.89907837,1800175.428390503,11826391.196250916,4827367.667062552,15236900.091171265,1590946.912765503,10943647.211248225,5478012.834977325,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,11,11,726,726
192.168.106.246,18.161.216.123,55736,443,6,2023-05-07 05:51:22,32663.583755493164,4041.1977138853,61.230268392201516,30.615134196100758,30.615134196100758,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
139.18.13.154,192.168.106.246,443,36244,6,2023-05-07 05:51:22,106283367.15698242,12.419629103868497,0.18817619854346207,0.09408809927173103,0.09408809927173103,10,10,660,660,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,200,200,20,0,5593861.415454905,15287252.396508789,82.970361328125,7210872.170254169,106283284.1873169,15287335.395812988,126678.2283782959,11809253.798590766,6125871.676749781,106283281.8031311,15287337.303161621,308944.2253112793,11809253.533681234,6033297.156197442,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,124,3760,15287167.5491333,85.35385131835938,11308818.459510803,6369420.351559165,15287169.456481934,413437.3664855957,13203591.346740723,4841533.262937147,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,10,10,660,660
192.168.106.246,35.174.127.31,45194,443,6,2023-05-07 05:51:25,28644753.217697144,33.06015565234228,0.2094624434150514,0.1047312217075257,0.1047312217075257,3,3,444,503,312.0,66.0,148.0,115.96551211459379,333.0,66.0,167.66666666666666,117.93312605973871,333,66,157.83333333333334,117.36611757894846,13774.805555555555,60,60,20,1,5728950.671931762,28402975.359820556,106.13900451660156,11337375.808294052,28644753.217697144,28403083.562850952,241669.6548461914,14322376.608848572,14080706.95400238,28408441.5435791,28403081.41708374,5360.126495361328,14204220.77178955,14198860.64529419,0,0,0,0,1,0,0,0,0,0,0,1.0,157.83333333333334,501,423,0.0,0.0,0.0,0.0,28402869.22454834,236203.43208312988,14319536.328315735,14083332.896232605,0.0,0.0,0.0,0.0,0.0,0.0,148.0,167.66666666666666,0,3,3,444,503
13.67.9.5,192.168.106.246,443,49058,6,2023-05-07 05:51:29,43709.99336242676,3019.9043707352193,45.75612682932151,22.878063414660755,22.878063414660755,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,1021,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.106.246,239.255.255.250,37540,1900,17,2023-05-07 05:51:57,3022257.3280334473,283.232004124874,1.323514037966701,1.323514037966701,0.0,4,0,856,0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,214,214,214.0,0.0,0.0,32,0,8,4,1007419.1157684326,1008112.6258026123,1006377.2568115235,750.0607143350892,3022257.3280334473,1008112.6689910889,1006377.2201538086,1007419.1093444824,750.0870039122157,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,214.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0,4,0,856,0
192.168.106.246,140.82.113.26,54356,443,6,2023-05-07 05:52:00,14952421.188354492,25.81521715697999,0.33439400462409313,0.13375760184963725,0.20063640277445588,2,3,162,224,96.0,66.0,81.0,15.0,92.0,66.0,74.66666666666667,12.256517540566824,96,66,77.2,13.775340286178052,189.76,40,60,20,1,3738105.3091293336,14335140.728320312,422.7444610595703,6119715.621880841,0,0.0,0.0,0.0,0.0,14570216.417312622,14335140.705108643,235075.7122039795,7285108.208656311,7050032.496452332,0,0,0,0,1,0,0,0,0,0,0,1.5,77.2,501,70,0.0,0.0,0.0,0.0,13952935.934066772,234230.27992248535,4856456.995010376,6432465.620015804,0.0,0.0,0.0,0.0,0.0,0.0,81.0,74.66666666666667,0,2,3,162,224
192.168.106.246,44.196.42.190,38126,443,6,2023-05-07 05:52:00,14911687.850952148,43.38878378269482,0.6035534065598971,0.3353074480888317,0.26824595847106536,5,4,306,341,66.0,54.0,61.2,5.878775382679627,112.0,66.0,85.25,19.967160539245434,112,54,71.88888888888889,18.417651222216417,339.2098765432099,100,80,20,0,1863960.9800281525,14348500.236373901,74.66734619140625,4720203.8179971045,14911687.850952148,14607717.037200928,362.8730773925781,3727921.962738037,6282647.988981575,14652481.079101562,14348500.25177002,2571.10595703125,4884160.3597005205,6693410.855658956,0,0,0,0,1,0,0,0,0,0,0,0.8,71.88888888888889,501,186,0.0,0.0,0.0,0.0,14089404.582977295,259095.6687927246,4883253.574371338,6509754.565910347,0.0,0.0,0.0,0.0,0.0,0.0,61.2,85.25,0,5,4,306,341
192.168.106.246,52.7.134.236,48924,443,6,2023-05-07 05:52:06,950177.6695251465,10041.279969006362,28.415738304493424,15.786521280274124,12.629217024219301,15,12,2693,6848,659.0,66.0,179.53333333333333,203.34137689008492,5033.0,66.0,570.6666666666666,1351.0321568670706,5033,66,353.3703703703704,933.8009204975572,871984.1591220851,300,240,20,5,36545.306766333946,226582.32442932128,0.73968505859375,77646.43787658888,870038.2709503174,228950.26206970215,12.159347534179688,62145.59078216553,97615.1614445472,729781.6276550293,227186.4414215088,0.7152557373046875,66343.78433227539,93181.11439960533,0,0,0,0,1,0,0,0,0,0,0,0.8,353.3703703703704,64240,118,226300.9548187256,186926.36489868164,214146.13723754883,15877.26322079371,226101.63688659668,80045.22323608398,187344.78950500488,55537.15991880131,0.0,0.0,5427.0,4.0,0.0,1136363.027707054,179.53333333333333,570.6666666666666,0,15,12,2693,6848
192.168.106.246,52.7.134.236,48928,443,6,2023-05-07 05:52:07,708513.4983062744,10698.455312594957,26.816708567190528,14.114057140626594,12.702651426563934,10,9,1311,6269,583.0,66.0,131.1,155.19307329903612,5033.0,66.0,696.5555555555555,1536.5417238512603,5033,66,398.94736842105266,1100.3360957206241,1210739.5235457064,200,180,20,2,39361.85835740831,239576.55343322753,0.9376190185546875,87051.82302941506,708513.4983062744,239686.4891052246,11.920928955078125,78723.72203403049,109886.4601696493,478999.13787841797,240396.97647094727,0.95367431640625,59874.892234802246,102258.38726853934,0,0,0,0,1,0,0,0,0,0,0,0.9,398.94736842105266,64240,110,232272.14813232422,228940.48690795898,230606.3175201416,1665.8306121826172,238911.15188598633,229369.1635131836,233596.404393514,3970.6748796869074,0.0,0.0,5427.0,4.0,0.0,1062327.33504457,131.1,696.5555555555555,0,10,9,1311,6269
192.168.106.246,35.174.127.31,45194,443,6,2023-05-07 05:52:39,222500.32424926758,3199.995336646543,13.483126418454535,8.988750945636356,4.494375472818178,2,1,379,333,313.0,66.0,189.5,123.5,333.0,333.0,333.0,0.0,333,66,237.33333333333334,121.42578895037998,14744.22222222222,40,20,20,1,111250.17395629882,222379.70405578613,120.64385681152343,111129.53009948731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,237.33333333333334,501,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.5,333.0,0,2,1,379,333
192.168.106.246,44.196.42.190,38128,443,6,2023-05-07 05:52:00,59906534.67178345,12.30249761629317,0.16692669764305523,0.08346334882152762,0.08346334882152762,5,5,330,407,66.0,66.0,66.0,0.0,112.0,66.0,81.4,19.44839324982915,112,66,73.7,15.761027885261798,248.41,100,100,20,0,6656281.608353678,45108066.27083435,1.43155517578125,14293005.45684447,59648070.096969604,45108066.32041931,31.948089599609375,14912017.524242401,18407635.15657387,59641735.553741455,45409498.92997742,1.430511474609375,14910433.888435364,18542025.502233267,0,0,0,0,1,0,0,0,0,0,0,1.0,73.7,501,110,0.0,0.0,0.0,0.0,45065098.28567505,40704.72717285156,14833911.180496216,18342420.70906248,0.0,0.0,0.0,0.0,0.0,0.0,66.0,81.4,0,5,5,330,407
192.168.106.246,18.161.216.123,55736,443,6,2023-05-07 05:52:07,59496731.5196991,10.639239901614033,0.15126881376702417,0.06723058389645518,0.08403822987056898,4,5,264,369,66.0,66.0,66.0,0.0,105.0,66.0,73.8,15.6,105,66,70.33333333333333,12.256517540566824,150.22222222222223,80,100,20,0,7437091.430975723,45040364.26052551,77.4536376953125,14971481.110497346,59480504.274368286,45055986.8812561,2093.5535430908203,19826834.75812276,18785971.166958112,59481108.90388489,45074512.72010803,2501.0108947753906,14870277.225971222,18399863.47595032,0,0,0,0,1,0,0,0,0,0,0,1.25,70.33333333333333,501,133,45006215.81077576,14387712.955474854,29696964.383125305,15309251.427650452,45024741.649627686,15622.615814208984,14852539.002895355,18377045.76675092,0.0,0.0,0.0,0.0,0.0,0.0,66.0,73.8,0,4,5,264,369
192.168.106.246,117.18.232.200,57906,443,6,2023-05-07 05:52:07,133710157.1559906,4.868740070662861,0.06730977056215938,0.029915453583181945,0.03739431697897743,4,5,264,387,66.0,66.0,66.0,0.0,123.0,66.0,77.4,22.8,123,66,72.33333333333333,17.913371790059205,320.8888888888889,80,100,20,0,16713769.66822586,58553466.35571899,86.13568115234375,20208037.786968682,75156690.83595276,31332506.65664673,13723490.238189697,25052230.27865092,8026398.271528669,133689553.26080322,58553552.3891449,13702800.035476685,33422388.315200806,16092991.400614582,0,0,0,0,1,0,0,0,0,0,0,1.25,72.33333333333333,501,136,31293769.121170044,13702713.72795105,25019422.37218221,8017911.929913597,58553380.250930786,20603.89518737793,26722346.687316895,19638692.72782693,0.0,0.0,0.0,0.0,0.0,0.0,66.0,77.4,0,4,5,264,387
192.168.106.246,34.195.211.221,37852,443,6,2023-05-07 05:52:11,47105869.77005005,5.34965177864568,0.08491510759755047,0.042457553798775235,0.042457553798775235,2,2,132,120,66.0,66.0,66.0,0.0,66.0,54.0,60.0,6.0,66,54,63.0,5.196152422706632,27.0,40,40,20,0,15701956.601294963,46592698.32657166,255392.09092407225,21843052.971568294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,501,0,0.0,0.0,0.0,0.0,46337306.26106262,255392.07458496094,23296349.16782379,23040957.09323883,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,0,2,2,132,120
13.67.9.5,192.168.106.246,443,49058,6,2023-05-07 05:52:15,49936012.02964783,7.930148682375523,0.12015376791478066,0.06007688395739033,0.06007688395739033,3,3,198,198,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,60,60,20,0,9987202.423760377,45003802.10591736,57400.173736572266,17601654.90717496,49871808.52890015,45075465.20233154,4796343.3265686035,24935904.264450073,20139560.93788147,49878611.80305481,45068005.56182861,4810606.241226196,24939305.901527405,20128699.66030121,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,1021,501,0.0,0.0,0.0,0.0,44939598.56033325,64203.500747680664,16557027.339935303,20157295.454007342,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,3,3,198,198
192.168.106.246,52.7.134.236,48924,443,6,2023-05-07 05:52:52,15197939.157485962,52.836110980512174,0.7237823421987969,0.3289919737267259,0.39479036847207105,5,6,330,473,66.0,66.0,66.0,0.0,112.0,66.0,78.83333333333333,18.658480347790622,112,66,73.0,15.18970943524835,230.72727272727272,100,120,20,0,1519793.9160559082,14723014.110604858,1.20269775390625,4401986.333803022,14969757.318496704,14966067.07572937,28.133392333984375,3742439.329624176,6479964.629840291,14955011.84463501,14723014.116287231,1.1920928955078125,2991002.368927002,5866568.342082268,0,0,0,0,1,0,0,0,0,0,0,1.2,73.0,501,118,0.0,0.0,0.0,0.0,14480086.80343628,214931.24961853027,4979315.121968587,6718069.804759051,0.0,0.0,0.0,0.0,0.0,0.0,66.0,78.83333333333333,0,5,6,330,473
192.168.106.246,52.7.134.236,48928,443,6,2023-05-07 05:52:54,13355828.762054443,45.29857418649149,0.598989410730466,0.299494705365233,0.299494705365233,4,4,264,341,66.0,66.0,66.0,0.0,112.0,66.0,85.25,19.967160539245434,112,66,75.625,17.087550292537546,291.984375,80,80,20,0,1907975.534676688,13080050.956744384,1.387255859375,4561603.449523575,13355828.762054443,13305072.784423828,29.56390380859375,4451942.920684814,6260142.374888725,13088691.234588623,13080050.945281982,1.430511474609375,4362897.078196208,6163959.620683671,0,0,0,0,1,0,0,0,0,0,0,1.0,75.625,501,110,0.0,0.0,0.0,0.0,12855131.149291992,8479.118347167969,3280559.778213501,5528514.812810131,0.0,0.0,0.0,0.0,0.0,0.0,66.0,85.25,0,4,4,264,341
192.168.106.246,140.82.113.26,54356,443,6,2023-05-07 05:53:00,14852426.767349243,25.989018902187834,0.3366453225671999,0.13465812902687996,0.20198719354031994,2,3,162,224,96.0,66.0,81.0,15.0,92.0,66.0,74.66666666666667,12.256517540566824,96,66,77.2,13.775340286178052,189.76,40,60,20,1,3713106.6808578493,14364141.633590698,395.8084320068359,6150182.744130639,0,0.0,0.0,0.0,0.0,14603332.51953125,14364141.702651978,239190.81687927246,7301666.259765625,7062475.442886353,0,0,0,0,1,0,0,0,0,0,0,1.5,77.2,501,70,0.0,0.0,0.0,0.0,14115047.454833984,238399.26719665527,4867513.656616211,6538995.315670324,0.0,0.0,0.0,0.0,0.0,0.0,81.0,74.66666666666667,0,2,3,162,224
192.168.106.246,8.8.8.8,51538,53,17,2023-05-07 05:53:04,106298.92349243164,6246.5355074576655,37.629731972636534,18.814865986318267,18.814865986318267,2,2,184,480,92.0,92.0,92.0,0.0,268.0,212.0,240.0,28.0,268,92,166.0,76.60287200882223,5868.0,16,16,8,2,35432.959868367514,65006.49880981445,254.15301513671875,26730.51742547626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,166.0,0,0,0.0,0.0,0.0,0.0,65006.49452209473,40784.12055969238,52895.307540893555,12111.186981201172,0.0,0.0,0.0,0.0,0.0,0.0,92.0,240.0,0,2,2,184,480
192.168.106.246,20.42.65.88,59078,443,6,2023-05-07 05:53:04,1463985.6815338135,5754.837705224789,11.612135428940228,6.830667899376604,4.781467529563623,10,7,3004,5421,1354.0,54.0,300.4,396.0212620554608,4556.0,56.0,774.4285714285714,1551.976790800582,4556,54,495.5882352941176,1066.9913753895619,1138470.5951557092,200,140,20,5,91499.09834785461,344727.9579223633,1.4464447021484375,134967.50816249658,1200908.899307251,344851.016998291,33.14018249511719,133434.3221452501,149236.35219249543,1119257.6885223389,316549.30114746094,1.430511474609375,186542.9480870565,131075.01383159356,0,0,0,0,1,0,0,0,0,0,0,0.7,495.5882352941176,64240,2049,343938.82751464844,240727.90145874023,294299.4236946106,37951.74477054668,344727.9930114746,241279.36363220215,288054.60929870605,37134.92609174138,0.0,0.0,0.0,0.0,0.0,0.0,300.4,774.4285714285714,0,10,7,3004,5421
192.168.106.246,8.8.8.8,60892,53,17,2023-05-07 05:53:05,42475.93879699707,8663.728464219761,94.1709615676061,47.08548078380305,47.08548078380305,2,2,140,228,70.0,70.0,70.0,0.0,126.0,102.0,114.0,12.0,126,70,92.0,23.57965224510319,556.0,16,16,8,2,14158.629779052735,23187.156616210938,240.9977996826172,9985.29128024607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.0,0,0,0.0,0.0,0.0,0.0,23187.16049194336,18806.69593811035,20996.928215026855,2190.232276916504,0.0,0.0,0.0,0.0,0.0,0.0,70.0,114.0,0,2,2,140,228
192.168.106.246,13.67.9.5,49060,443,6,2023-05-07 05:53:05,210136.65199279785,41572.947494658925,61.86450520038531,38.07046473869865,23.794040461686656,8,5,2027,6709,914.0,66.0,253.375,300.30357036672075,6001.0,66.0,1341.8,2333.957446055947,6001,66,672.0,1559.1758177861889,2431029.230769231,160,100,20,3,17511.41024500529,68805.24344482421,1.3193359375,26495.052073265528,210136.65199279785,68943.97735595703,442.0280456542969,30019.521713256836,28913.50630887449,152238.130569458,69551.22947692871,1.430511474609375,38059.5326423645,28709.535064937932,0,0,0,0,1,0,0,0,0,0,0,0.625,672.0,64240,1021,68363.18969726562,57176.35154724121,61777.989069620766,4777.532758871655,68174.12376403809,20570.755004882812,51518.20182800293,18294.502527608867,0.0,0.0,0.0,0.0,0.0,0.0,253.375,1341.8,0,8,5,2027,6709
192.168.106.246,13.67.9.5,49062,443,6,2023-05-07 05:53:05,193240.16571044922,38144.2438371984,56.92398347702922,36.22435312174587,20.699630355283354,7,4,1113,6258,583.0,66.0,159.0,178.35998910710248,3870.0,74.0,1564.5,1583.685022345037,3870,66,670.0909090909091,1178.723767049882,1389389.7190082646,140,80,20,2,19324.02586669922,63015.889965820315,113.2387908935547,28094.57971350996,193240.16571044922,63129.18663024902,482.5592041015625,32206.69428507487,30139.03696892483,130431.4136505127,63627.24304199219,4572.868347167969,43477.137883504234,27515.37514169959,0,0,0,0,1,0,0,0,0,0,0,0.5714285714285714,670.0909090909091,64240,1024,62202.21519470215,61772.58491516113,61987.40005493164,214.8151397705078,62684.77439880371,59626.34086608887,61614.8312886556,1407.4328385094739,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1564.5,0,7,4,1113,6258
192.168.106.246,8.8.8.8,15305,53,17,2023-05-07 05:53:14,67120.55206298828,2920.1190093917394,29.797132748895297,14.898566374447649,14.898566374447649,1,1,70,126,70.0,70.0,70.0,0.0,126.0,126.0,126.0,0.0,126,70,98.0,28.0,784.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,98.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,126.0,0,1,1,70,126
192.168.106.246,8.8.8.8,40154,53,17,2023-05-07 05:53:14,77219.00939941406,2227.4308015314314,25.900358157342225,12.950179078671113,12.950179078671113,1,1,70,102,70.0,70.0,70.0,0.0,102.0,102.0,102.0,0.0,102,70,86.0,16.0,256.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,102.0,0,1,1,70,102
192.168.106.246,8.8.8.8,59596,53,17,2023-05-07 05:53:14,77148.6759185791,2799.788815921628,25.923970517792853,12.961985258896426,12.961985258896426,1,1,70,146,70.0,70.0,70.0,0.0,146.0,146.0,146.0,0.0,146,70,108.0,38.0,1444.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,108.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,146.0,0,1,1,70,146
